bin,packets,z_score,state
7890.0,4,-0.08801593066255942,baseline
7900.0,2,-0.0887601302547295,baseline
7910.0,4,-0.08801593066255942,baseline
7920.0,2,-0.0887601302547295,baseline
7930.0,1,-0.08913223005081453,baseline
7940.0,4,-0.08801593066255942,baseline
7950.0,2,-0.0887601302547295,baseline
7970.0,3,-0.08838803045864445,baseline
7980.0,45,-0.07275983902307294,baseline
7990.0,20,-0.08206233392519884,baseline
8000.0,5,-0.08764383086647438,baseline
8010.0,1,-0.08913223005081453,baseline
8020.0,4,-0.08801593066255942,baseline
8030.0,4,-0.08801593066255942,baseline
8040.0,2,-0.0887601302547295,baseline
8050.0,1,-0.08913223005081453,baseline
8060.0,4,-0.08801593066255942,baseline
8070.0,35,-0.0764808369839233,baseline
8080.0,4,-0.08801593066255942,baseline
8100.0,5,-0.08764383086647438,baseline
8130.0,5,-0.08764383086647438,baseline
8140.0,2,-0.0887601302547295,baseline
8150.0,2,-0.0887601302547295,baseline
8160.0,5,-0.08764383086647438,baseline
8170.0,1,-0.08913223005081453,baseline
8180.0,1,-0.08913223005081453,baseline
8190.0,6,-0.08727173107038934,baseline
8200.0,1,-0.08913223005081453,baseline
8220.0,4,-0.08801593066255942,baseline
8250.0,4,-0.08801593066255942,baseline
8270.0,2,-0.0887601302547295,baseline
8280.0,52,-0.07015514045047769,baseline
8290.0,21,-0.0816902341291138,baseline
8300.0,4,-0.08801593066255942,baseline
8310.0,5,-0.08764383086647438,baseline
8320.0,1,-0.08913223005081453,baseline
8330.0,1,-0.08913223005081453,baseline
8340.0,4,-0.08801593066255942,baseline
8370.0,4,-0.08801593066255942,baseline
8400.0,7,-0.0868996312743043,baseline
8410.0,2,-0.0887601302547295,baseline
8420.0,1,-0.08913223005081453,baseline
8430.0,5,-0.08764383086647438,baseline
8440.0,1,-0.08913223005081453,baseline
8450.0,1,-0.08913223005081453,baseline
8460.0,5,-0.08764383086647438,baseline
8480.0,3,-0.08838803045864445,baseline
8490.0,10,-0.0857833318860492,baseline
8520.0,4,-0.08801593066255942,baseline
8530.0,4,-0.08801593066255942,baseline
8540.0,1,-0.08913223005081453,baseline
8550.0,5,-0.08764383086647438,baseline
8560.0,1,-0.08913223005081453,baseline
8570.0,1,-0.08913223005081453,baseline
8580.0,54,-0.06941094085830761,baseline
8590.0,21,-0.0816902341291138,baseline
8600.0,2,-0.0887601302547295,baseline
8610.0,4,-0.08801593066255942,baseline
8620.0,3,-0.08838803045864445,baseline
8630.0,2,-0.0887601302547295,baseline
8640.0,4,-0.08801593066255942,baseline
8650.0,1,-0.08913223005081453,baseline
8660.0,3,-0.08838803045864445,baseline
8670.0,139,-0.03778245819107955,baseline
8680.0,1,-0.08913223005081453,baseline
8690.0,1,-0.08913223005081453,baseline
8700.0,5,-0.08764383086647438,baseline
8710.0,4,-0.08801593066255942,baseline
8730.0,1,-0.08913223005081453,baseline
8740.0,4,-0.08801593066255942,baseline
8760.0,1,-0.08913223005081453,baseline
8770.0,35,-0.0764808369839233,baseline
8780.0,5,-0.08764383086647438,baseline
8790.0,4,-0.08801593066255942,baseline
8800.0,4,-0.08801593066255942,baseline
8810.0,1,-0.08913223005081453,baseline
8820.0,2,-0.0887601302547295,baseline
8830.0,5,-0.08764383086647438,baseline
8840.0,1,-0.08913223005081453,baseline
8850.0,1,-0.08913223005081453,baseline
8860.0,3,-0.08838803045864445,baseline
8880.0,45,-0.07275983902307294,baseline
8890.0,25,-0.08020183494477366,baseline
8900.0,2,-0.0887601302547295,baseline
8910.0,3,-0.08838803045864445,baseline
8920.0,5,-0.08764383086647438,baseline
8930.0,1,-0.08913223005081453,baseline
8940.0,2,-0.0887601302547295,baseline
8950.0,5,-0.08764383086647438,baseline
8960.0,1,-0.08913223005081453,baseline
8970.0,2,-0.0887601302547295,baseline
8980.0,3,-0.08838803045864445,baseline
9000.0,1,-0.08913223005081453,baseline
9010.0,3,-0.08838803045864445,baseline
9030.0,1,-0.08913223005081453,baseline
9040.0,6,-0.08727173107038934,baseline
9050.0,1,-0.08913223005081453,baseline
9060.0,3,-0.08838803045864445,baseline
9070.0,4,-0.08801593066255942,baseline
9080.0,1,-0.08913223005081453,baseline
9090.0,2,-0.0887601302547295,baseline
9100.0,4,-0.08801593066255942,baseline
9110.0,4,-0.08801593066255942,baseline
9120.0,1,-0.08913223005081453,baseline
9130.0,3,-0.08838803045864445,baseline
9150.0,1,-0.08913223005081453,baseline
9160.0,3,-0.08838803045864445,baseline
9170.0,3,-0.08838803045864445,baseline
9180.0,47,-0.07201563943090286,baseline
9190.0,22,-0.08131813433302877,baseline
9200.0,3,-0.08838803045864445,baseline
9210.0,2,-0.0887601302547295,baseline
9220.0,5,-0.08764383086647438,baseline
9240.0,1,-0.08913223005081453,baseline
9250.0,3,-0.08838803045864445,baseline
9270.0,1,-0.08913223005081453,baseline
9280.0,4,-0.08801593066255942,baseline
9290.0,2,-0.0887601302547295,baseline
9300.0,3,-0.08838803045864445,baseline
9310.0,4,-0.08801593066255942,baseline
9320.0,1,-0.08913223005081453,baseline
9330.0,2,-0.0887601302547295,baseline
9340.0,3,-0.08838803045864445,baseline
9350.0,3,-0.08838803045864445,baseline
9360.0,1,-0.08913223005081453,baseline
9380.0,3,-0.08838803045864445,baseline
9390.0,5,-0.08764383086647438,baseline
9400.0,4,-0.08801593066255942,baseline
9410.0,3,-0.08838803045864445,baseline
9420.0,3,-0.08838803045864445,baseline
9430.0,2,-0.0887601302547295,baseline
9440.0,4,-0.08801593066255942,baseline
9450.0,3,-0.08838803045864445,baseline
9460.0,1,-0.08913223005081453,baseline
9470.0,4,-0.08801593066255942,baseline
9480.0,50,-0.07089934004264777,baseline
9490.0,20,-0.08206233392519884,baseline
9500.0,5,-0.08764383086647438,baseline
9510.0,1,-0.08913223005081453,baseline
9530.0,3,-0.08838803045864445,baseline
9540.0,1,-0.08913223005081453,baseline
9550.0,3,-0.08838803045864445,baseline
9560.0,4,-0.08801593066255942,baseline
9570.0,3,-0.08838803045864445,baseline
9580.0,1,-0.08913223005081453,baseline
9590.0,4,-0.08801593066255942,baseline
9600.0,2,-0.0887601302547295,baseline
9610.0,1,-0.08913223005081453,baseline
9620.0,3,-0.08838803045864445,baseline
9630.0,1,-0.08913223005081453,baseline
9650.0,5,-0.08764383086647438,baseline
9660.0,275,0.012823114076485351,baseline
9670.0,37,-0.07573663739175322,baseline
9680.0,148,-0.034433560026314224,baseline
9690.0,2,-0.0887601302547295,baseline
9700.0,1,-0.08913223005081453,baseline
9710.0,7,-0.0868996312743043,baseline
9720.0,3,-0.08838803045864445,baseline
9730.0,2,-0.0887601302547295,baseline
9740.0,4,-0.08801593066255942,baseline
9750.0,1,-0.08913223005081453,baseline
9770.0,4,-0.08801593066255942,baseline
9780.0,48,-0.07164353963481783,baseline
9790.0,18,-0.08280653351736891,baseline
9800.0,6,-0.08727173107038934,baseline
9810.0,4,-0.08801593066255942,baseline
9820.0,1,-0.08913223005081453,baseline
9830.0,4,-0.08801593066255942,baseline
9840.0,2,-0.0887601302547295,baseline
9850.0,2,-0.0887601302547295,baseline
9860.0,4,-0.08801593066255942,baseline
9870.0,1,-0.08913223005081453,baseline
9890.0,3,-0.08838803045864445,baseline
9900.0,1,-0.08913223005081453,baseline
9920.0,3,-0.08838803045864445,baseline
9930.0,3,-0.08838803045864445,baseline
9940.0,2,-0.0887601302547295,baseline
9950.0,4,-0.08801593066255942,baseline
9960.0,2,-0.0887601302547295,baseline
9970.0,33,-0.07722503657609338,baseline
9980.0,8,-0.08652753147821927,baseline
9990.0,2,-0.0887601302547295,baseline
10010.0,3,-0.08838803045864445,baseline
10020.0,1,-0.08913223005081453,baseline
10040.0,4,-0.08801593066255942,baseline
10050.0,1,-0.08913223005081453,baseline
10060.0,3,-0.08838803045864445,baseline
10070.0,4,-0.08801593066255942,baseline
10080.0,48,-0.07164353963481783,baseline
10090.0,22,-0.08131813433302877,baseline
10100.0,6,-0.08727173107038934,baseline
10110.0,2,-0.0887601302547295,baseline
10120.0,1,-0.08913223005081453,baseline
10130.0,3,-0.08838803045864445,baseline
10140.0,1,-0.08913223005081453,baseline
10160.0,3,-0.08838803045864445,baseline
10170.0,4,-0.08801593066255942,baseline
10190.0,6,-0.08727173107038934,baseline
10200.0,3,-0.08838803045864445,baseline
10210.0,1,-0.08913223005081453,baseline
10220.0,4,-0.08801593066255942,baseline
10230.0,2,-0.0887601302547295,baseline
10240.0,1,-0.08913223005081453,baseline
10250.0,4,-0.08801593066255942,baseline
10260.0,1,-0.08913223005081453,baseline
10280.0,3,-0.08838803045864445,baseline
10290.0,11,-0.08541123208996416,baseline
10300.0,2,-0.0887601302547295,baseline
10310.0,4,-0.08801593066255942,baseline
10320.0,4,-0.08801593066255942,baseline
10330.0,1,-0.08913223005081453,baseline
10340.0,4,-0.08801593066255942,baseline
10350.0,2,-0.0887601302547295,baseline
10360.0,2,-0.0887601302547295,baseline
10370.0,4,-0.08801593066255942,baseline
10380.0,50,-0.07089934004264777,baseline
10390.0,10,-0.0857833318860492,baseline
10400.0,5,-0.08764383086647438,baseline
10410.0,1,-0.08913223005081453,baseline
10430.0,3,-0.08838803045864445,baseline
10440.0,3,-0.08838803045864445,baseline
10450.0,2,-0.0887601302547295,baseline
10460.0,3,-0.08838803045864445,baseline
10470.0,34,-0.07685293678000833,baseline
10480.0,6,-0.08727173107038934,baseline
10490.0,5,-0.08764383086647438,baseline
10500.0,2,-0.0887601302547295,baseline
10520.0,3,-0.08838803045864445,baseline
10530.0,1,-0.08913223005081453,baseline
10550.0,3,-0.08838803045864445,baseline
10560.0,1,-0.08913223005081453,baseline
10570.0,3,-0.08838803045864445,baseline
10580.0,4,-0.08801593066255942,baseline
10590.0,3,-0.08838803045864445,baseline
10600.0,1,-0.08913223005081453,baseline
10610.0,4,-0.08801593066255942,baseline
10620.0,2,-0.0887601302547295,baseline
10630.0,1,-0.08913223005081453,baseline
10640.0,3,-0.08838803045864445,baseline
10650.0,1,-0.08913223005081453,baseline
10670.0,3,-0.08838803045864445,baseline
10680.0,46,-0.07238773922698791,baseline
10690.0,10,-0.0857833318860492,baseline
10700.0,9,-0.08615543168213424,baseline
10710.0,2,-0.0887601302547295,baseline
10720.0,1,-0.08913223005081453,baseline
10730.0,4,-0.08801593066255942,baseline
10740.0,2,-0.0887601302547295,baseline
10750.0,1,-0.08913223005081453,baseline
10760.0,4,-0.08801593066255942,baseline
10770.0,1,-0.08913223005081453,baseline
10790.0,7,-0.0868996312743043,baseline
10800.0,9,-0.08615543168213424,baseline
10820.0,4,-0.08801593066255942,baseline
10830.0,4,-0.08801593066255942,baseline
10840.0,1,-0.08913223005081453,baseline
10850.0,4,-0.08801593066255942,baseline
10860.0,2,-0.0887601302547295,baseline
10870.0,39,-0.07499243779958316,baseline
10880.0,8,-0.08652753147821927,baseline
10890.0,2,-0.0887601302547295,baseline
10910.0,3,-0.08838803045864445,baseline
10920.0,1,-0.08913223005081453,baseline
10940.0,3,-0.08838803045864445,baseline
10950.0,2,-0.0887601302547295,baseline
10960.0,3,-0.08838803045864445,baseline
10970.0,4,-0.08801593066255942,baseline
10980.0,48,-0.07164353963481783,baseline
10990.0,1,-0.08913223005081453,baseline
11000.0,7,-0.0868996312743043,baseline
11010.0,2,-0.0887601302547295,baseline
11030.0,3,-0.08838803045864445,baseline
11040.0,1,-0.08913223005081453,baseline
11060.0,3,-0.08838803045864445,baseline
11070.0,1,-0.08913223005081453,baseline
11080.0,2,-0.0887601302547295,baseline
11090.0,5,-0.08764383086647438,baseline
11100.0,2,-0.0887601302547295,baseline
11110.0,1,-0.08913223005081453,baseline
11120.0,5,-0.08764383086647438,baseline
11130.0,2,-0.0887601302547295,baseline
11140.0,1,-0.08913223005081453,baseline
11150.0,3,-0.08838803045864445,baseline
11160.0,1,-0.08913223005081453,baseline
11170.0,36,-0.07610873718783827,baseline
11180.0,7,-0.0868996312743043,baseline
11190.0,9,-0.08615543168213424,baseline
11210.0,6,-0.08727173107038934,baseline
11220.0,2,-0.0887601302547295,baseline
11230.0,2,-0.0887601302547295,baseline
11240.0,4,-0.08801593066255942,baseline
11250.0,2,-0.0887601302547295,baseline
11260.0,1,-0.08913223005081453,baseline
11270.0,4,-0.08801593066255942,baseline
11280.0,51,-0.07052724024656272,baseline
11290.0,20,-0.08206233392519884,baseline
11300.0,5,-0.08764383086647438,baseline
11310.0,1,-0.08913223005081453,baseline
11330.0,3,-0.08838803045864445,baseline
11340.0,6,-0.08727173107038934,baseline
11350.0,2,-0.0887601302547295,baseline
11360.0,1,-0.08913223005081453,baseline
11370.0,6,-0.08727173107038934,baseline
11380.0,1,-0.08913223005081453,baseline
11390.0,1,-0.08913223005081453,baseline
11400.0,5,-0.08764383086647438,baseline
11430.0,4,-0.08801593066255942,baseline
11460.0,4,-0.08801593066255942,baseline
11470.0,4,-0.08801593066255942,baseline
11480.0,1,-0.08913223005081453,baseline
11490.0,5,-0.08764383086647438,baseline
11500.0,1,-0.08913223005081453,baseline
11510.0,1,-0.08913223005081453,baseline
11520.0,6,-0.08727173107038934,baseline
11550.0,4,-0.08801593066255942,baseline
11570.0,35,-0.0764808369839233,baseline
11580.0,52,-0.07015514045047769,baseline
11590.0,22,-0.08131813433302877,baseline
11600.0,4,-0.08801593066255942,baseline
11610.0,5,-0.08764383086647438,baseline
11620.0,1,-0.08913223005081453,baseline
11630.0,2,-0.0887601302547295,baseline
11640.0,5,-0.08764383086647438,baseline
11650.0,1,-0.08913223005081453,baseline
11670.0,4,-0.08801593066255942,baseline
11700.0,4,-0.08801593066255942,baseline
11720.0,3,-0.08838803045864445,baseline
11730.0,5,-0.08764383086647438,baseline
11740.0,2,-0.0887601302547295,baseline
11750.0,1,-0.08913223005081453,baseline
11760.0,8,-0.08652753147821927,baseline
11770.0,9,-0.08615543168213424,baseline
11780.0,3,-0.08838803045864445,baseline
11790.0,6,-0.08727173107038934,baseline
11810.0,2,-0.0887601302547295,baseline
11820.0,4,-0.08801593066255942,baseline
11850.0,7,-0.0868996312743043,baseline
11860.0,2,-0.0887601302547295,baseline
11870.0,1,-0.08913223005081453,baseline
11880.0,49,-0.0712714398387328,baseline
11890.0,23,-0.08094603453694373,baseline
11900.0,3,-0.08838803045864445,baseline
11910.0,5,-0.08764383086647438,baseline
11940.0,4,-0.08801593066255942,baseline
11970.0,4,-0.08801593066255942,baseline
11980.0,4,-0.08801593066255942,baseline
11990.0,1,-0.08913223005081453,baseline
12000.0,5,-0.08764383086647438,baseline
12010.0,1,-0.08913223005081453,baseline
12020.0,1,-0.08913223005081453,baseline
12030.0,6,-0.08727173107038934,baseline
12060.0,4,-0.08801593066255942,baseline
12080.0,2,-0.0887601302547295,baseline
12090.0,8,-0.08652753147821927,baseline
12100.0,4,-0.08801593066255942,baseline
12110.0,2,-0.0887601302547295,baseline
12120.0,2,-0.0887601302547295,baseline
12130.0,4,-0.08801593066255942,baseline
12140.0,4,-0.08801593066255942,baseline
12150.0,2,-0.0887601302547295,baseline
12160.0,4,-0.08801593066255942,baseline
12180.0,50,-0.07089934004264777,baseline
12190.0,13,-0.08466703249779409,baseline
12200.0,2,-0.0887601302547295,baseline
12210.0,1,-0.08913223005081453,baseline
12220.0,5,-0.08764383086647438,baseline
12230.0,3,-0.08838803045864445,baseline
12240.0,2,-0.0887601302547295,baseline
12250.0,4,-0.08801593066255942,baseline
12260.0,2,-0.0887601302547295,baseline
12270.0,52,-0.07015514045047769,baseline
12280.0,4,-0.08801593066255942,baseline
12290.0,1,-0.08913223005081453,baseline
12300.0,1,-0.08913223005081453,baseline
12310.0,3,-0.08838803045864445,baseline
12330.0,1,-0.08913223005081453,baseline
12340.0,5,-0.08764383086647438,baseline
12360.0,3,-0.08838803045864445,baseline
12370.0,41,-0.07424823820741308,baseline
12380.0,6,-0.08727173107038934,baseline
12390.0,1,-0.08913223005081453,baseline
12400.0,5,-0.08764383086647438,baseline
12410.0,1,-0.08913223005081453,baseline
12420.0,1,-0.08913223005081453,baseline
12430.0,5,-0.08764383086647438,baseline
12460.0,4,-0.08801593066255942,baseline
12480.0,44,-0.07313193881915797,baseline
12490.0,28,-0.07908553555651855,baseline
12500.0,3,-0.08838803045864445,baseline
12510.0,1,-0.08913223005081453,baseline
12520.0,5,-0.08764383086647438,baseline
12530.0,1,-0.08913223005081453,baseline
12540.0,1,-0.08913223005081453,baseline
12550.0,5,-0.08764383086647438,baseline
12580.0,4,-0.08801593066255942,baseline
12610.0,5,-0.08764383086647438,baseline
12620.0,3,-0.08838803045864445,baseline
12630.0,1,-0.08913223005081453,baseline
12640.0,5,-0.08764383086647438,baseline
12650.0,1,-0.08913223005081453,baseline
12660.0,1,-0.08913223005081453,baseline
12670.0,6,-0.08727173107038934,baseline
12700.0,4,-0.08801593066255942,baseline
12730.0,4,-0.08801593066255942,baseline
12740.0,2,-0.0887601302547295,baseline
12750.0,2,-0.0887601302547295,baseline
12760.0,5,-0.08764383086647438,baseline
12770.0,1,-0.08913223005081453,baseline
12780.0,48,-0.07164353963481783,baseline
12790.0,28,-0.07908553555651855,baseline
12800.0,3,-0.08838803045864445,baseline
12820.0,4,-0.08801593066255942,baseline
12850.0,4,-0.08801593066255942,baseline
12870.0,5,-0.08764383086647438,baseline
12880.0,5,-0.08764383086647438,baseline
12890.0,1,-0.08913223005081453,baseline
12900.0,1,-0.08913223005081453,baseline
12910.0,6,-0.08727173107038934,baseline
12920.0,1,-0.08913223005081453,baseline
12930.0,1,-0.08913223005081453,baseline
12940.0,3,-0.08838803045864445,baseline
12950.0,1,-0.08913223005081453,baseline
12970.0,1,-0.08913223005081453,baseline
12980.0,3,-0.08838803045864445,baseline
12990.0,4,-0.08801593066255942,baseline
13000.0,8,-0.08652753147821927,baseline
13010.0,4,-0.08801593066255942,baseline
13020.0,2,-0.0887601302547295,baseline
13030.0,2,-0.0887601302547295,baseline
13040.0,4,-0.08801593066255942,baseline
13050.0,1,-0.08913223005081453,baseline
13060.0,2,-0.0887601302547295,baseline
13070.0,3,-0.08838803045864445,baseline
13080.0,50,-0.07089934004264777,baseline
13090.0,1,-0.08913223005081453,baseline
13100.0,5,-0.08764383086647438,baseline
13120.0,1,-0.08913223005081453,baseline
13130.0,6,-0.08727173107038934,baseline
13140.0,2,-0.0887601302547295,baseline
13150.0,2,-0.0887601302547295,baseline
13160.0,4,-0.08801593066255942,baseline
13170.0,1,-0.08913223005081453,baseline
13180.0,2,-0.0887601302547295,baseline
13190.0,4,-0.08801593066255942,baseline
13210.0,1,-0.08913223005081453,baseline
13220.0,5,-0.08764383086647438,baseline
13240.0,1,-0.08913223005081453,baseline
13250.0,5,-0.08764383086647438,baseline
13260.0,3,-0.08838803045864445,baseline
13270.0,35,-0.0764808369839233,baseline
13280.0,7,-0.0868996312743043,baseline
13290.0,1,-0.08913223005081453,baseline
13300.0,2,-0.0887601302547295,baseline
13310.0,6,-0.08727173107038934,baseline
13330.0,1,-0.08913223005081453,baseline
13340.0,3,-0.08838803045864445,baseline
13360.0,1,-0.08913223005081453,baseline
13370.0,6,-0.08727173107038934,baseline
13380.0,46,-0.07238773922698791,baseline
13390.0,23,-0.08094603453694373,baseline
13400.0,6,-0.08727173107038934,baseline
13410.0,7,-0.0868996312743043,baseline
13420.0,8,-0.08652753147821927,baseline
13430.0,7,-0.0868996312743043,baseline
13440.0,1,-0.08913223005081453,baseline
13450.0,1,-0.08913223005081453,baseline
13460.0,5,-0.08764383086647438,baseline
13480.0,1,-0.08913223005081453,baseline
13490.0,3,-0.08838803045864445,baseline
13510.0,3,-0.08838803045864445,baseline
13520.0,5,-0.08764383086647438,baseline
13530.0,1,-0.08913223005081453,baseline
13540.0,4,-0.08801593066255942,baseline
13550.0,5,-0.08764383086647438,baseline
13560.0,1,-0.08913223005081453,baseline
13570.0,2,-0.0887601302547295,baseline
13580.0,3,-0.08838803045864445,baseline
13600.0,1,-0.08913223005081453,baseline
13610.0,3,-0.08838803045864445,baseline
13630.0,1,-0.08913223005081453,baseline
13640.0,6,-0.08727173107038934,baseline
13650.0,1,-0.08913223005081453,baseline
13660.0,3,-0.08838803045864445,baseline
13670.0,4,-0.08801593066255942,baseline
13680.0,46,-0.07238773922698791,baseline
13690.0,12,-0.08503913229387913,baseline
13700.0,6,-0.08727173107038934,baseline
13720.0,1,-0.08913223005081453,baseline
13730.0,3,-0.08838803045864445,baseline
13750.0,1,-0.08913223005081453,baseline
13760.0,3,-0.08838803045864445,baseline
13770.0,4,-0.08801593066255942,baseline
13780.0,4,-0.08801593066255942,baseline
13790.0,4,-0.08801593066255942,baseline
13800.0,3,-0.08838803045864445,baseline
13810.0,2,-0.0887601302547295,baseline
13820.0,5,-0.08764383086647438,baseline
13840.0,1,-0.08913223005081453,baseline
13850.0,3,-0.08838803045864445,baseline
13870.0,1,-0.08913223005081453,baseline
13880.0,3,-0.08838803045864445,baseline
13890.0,10,-0.0857833318860492,baseline
13900.0,5,-0.08764383086647438,baseline
13910.0,4,-0.08801593066255942,baseline
13920.0,1,-0.08913223005081453,baseline
13930.0,3,-0.08838803045864445,baseline
13940.0,4,-0.08801593066255942,baseline
13950.0,1,-0.08913223005081453,baseline
13960.0,1,-0.08913223005081453,baseline
13970.0,3,-0.08838803045864445,baseline
13980.0,49,-0.0712714398387328,baseline
13990.0,19,-0.08243443372128388,baseline
14000.0,5,-0.08764383086647438,baseline
14020.0,4,-0.08801593066255942,baseline
14030.0,4,-0.08801593066255942,baseline
14040.0,1,-0.08913223005081453,baseline
14050.0,3,-0.08838803045864445,baseline
14060.0,4,-0.08801593066255942,baseline
14070.0,1,-0.08913223005081453,baseline
14080.0,2,-0.0887601302547295,baseline
14090.0,3,-0.08838803045864445,baseline
14110.0,1,-0.08913223005081453,baseline
14120.0,3,-0.08838803045864445,baseline
14140.0,1,-0.08913223005081453,baseline
14150.0,6,-0.08727173107038934,baseline
14160.0,2,-0.0887601302547295,baseline
14170.0,2,-0.0887601302547295,baseline
14180.0,4,-0.08801593066255942,baseline
14190.0,1,-0.08913223005081453,baseline
14200.0,4,-0.08801593066255942,baseline
14210.0,1,-0.08913223005081453,baseline
14220.0,2,-0.0887601302547295,baseline
14230.0,1,-0.08913223005081453,baseline
14250.0,4,-0.08801593066255942,baseline
14260.0,1,-0.08913223005081453,baseline
14270.0,36,-0.07610873718783827,baseline
14280.0,55,-0.06903884106222258,baseline
14290.0,22,-0.08131813433302877,baseline
14300.0,3,-0.08838803045864445,baseline
14310.0,62,-0.06643414248962733,baseline
14320.0,201,-0.014712270833807316,baseline
14330.0,82,-0.058992146567926604,baseline
14340.0,249,0.003148519378274414,baseline
14350.0,265,0.009102116115634992,baseline
14360.0,276,0.013195213872570388,baseline
14370.0,260,0.007241617135209811,baseline
14380.0,78,-0.06048054575226675,baseline
14400.0,2,-0.0887601302547295,baseline
14410.0,6,-0.08727173107038934,baseline
14420.0,1,-0.08913223005081453,baseline
14430.0,1,-0.08913223005081453,baseline
14440.0,5,-0.08764383086647438,baseline
14450.0,2,-0.0887601302547295,baseline
14460.0,1,-0.08913223005081453,baseline
14470.0,3,-0.08838803045864445,baseline
14480.0,1,-0.08913223005081453,baseline
14500.0,3,-0.08838803045864445,baseline
14510.0,3,-0.08838803045864445,baseline
14530.0,7,-0.0868996312743043,baseline
14540.0,1,-0.08913223005081453,baseline
14550.0,2,-0.0887601302547295,baseline
14560.0,6,-0.08727173107038934,baseline
14570.0,1,-0.08913223005081453,baseline
14580.0,23,-0.08094603453694373,baseline
14590.0,32,-0.07759713637217841,baseline
14600.0,21,-0.0816902341291138,baseline
14610.0,3,-0.08838803045864445,baseline
14620.0,3,-0.08838803045864445,baseline
14630.0,2,-0.0887601302547295,baseline
14650.0,3,-0.08838803045864445,baseline
14660.0,3,-0.08838803045864445,baseline
14670.0,45,-0.07275983902307294,baseline
14680.0,9,-0.08615543168213424,baseline
14690.0,1,-0.08913223005081453,baseline
14700.0,2,-0.0887601302547295,baseline
14710.0,4,-0.08801593066255942,baseline
14720.0,1,-0.08913223005081453,baseline
14740.0,4,-0.08801593066255942,baseline
14770.0,3,-0.08838803045864445,baseline
14780.0,1,-0.08913223005081453,baseline
14790.0,12,-0.08503913229387913,baseline
14800.0,4,-0.08801593066255942,baseline
14810.0,1,-0.08913223005081453,baseline
14820.0,2,-0.0887601302547295,baseline
14830.0,4,-0.08801593066255942,baseline
14840.0,2,-0.0887601302547295,baseline
14860.0,4,-0.08801593066255942,baseline
14890.0,53,-0.06978304065439266,baseline
14900.0,10,-0.0857833318860492,baseline
14910.0,4,-0.08801593066255942,baseline
14920.0,5,-0.08764383086647438,baseline
14930.0,2,-0.0887601302547295,baseline
14940.0,1,-0.08913223005081453,baseline
14950.0,4,-0.08801593066255942,baseline
14960.0,2,-0.0887601302547295,baseline
14970.0,2,-0.0887601302547295,baseline
14980.0,6,-0.08727173107038934,baseline
15010.0,4,-0.08801593066255942,baseline
15040.0,6,-0.08727173107038934,baseline
15050.0,2,-0.0887601302547295,baseline
15060.0,1,-0.08913223005081453,baseline
15070.0,4,-0.08801593066255942,baseline
15080.0,5,-0.08764383086647438,baseline
15090.0,1,-0.08913223005081453,baseline
15100.0,1,-0.08913223005081453,baseline
15110.0,4,-0.08801593066255942,baseline
15120.0,1,-0.08913223005081453,baseline
15140.0,3,-0.08838803045864445,baseline
15160.0,1,-0.08913223005081453,baseline
15170.0,41,-0.07424823820741308,baseline
15180.0,6,-0.08727173107038934,baseline
15190.0,46,-0.07238773922698791,baseline
15200.0,13,-0.08466703249779409,baseline
15210.0,5,-0.08764383086647438,baseline
15220.0,1,-0.08913223005081453,baseline
15230.0,1,-0.08913223005081453,baseline
15240.0,4,-0.08801593066255942,baseline
15270.0,4,-0.08801593066255942,baseline
15300.0,7,-0.0868996312743043,baseline
15310.0,2,-0.0887601302547295,baseline
15320.0,1,-0.08913223005081453,baseline
15330.0,4,-0.08801593066255942,baseline
15340.0,1,-0.08913223005081453,baseline
15350.0,2,-0.0887601302547295,baseline
15360.0,4,-0.08801593066255942,baseline
15390.0,4,-0.08801593066255942,baseline
15420.0,4,-0.08801593066255942,baseline
15430.0,4,-0.08801593066255942,baseline
15440.0,1,-0.08913223005081453,baseline
15450.0,4,-0.08801593066255942,baseline
15460.0,2,-0.0887601302547295,baseline
15470.0,2,-0.0887601302547295,baseline
15480.0,4,-0.08801593066255942,baseline
15490.0,48,-0.07164353963481783,baseline
15500.0,1,-0.08913223005081453,baseline
15510.0,5,-0.08764383086647438,baseline
15540.0,4,-0.08801593066255942,baseline
15550.0,3,-0.08838803045864445,baseline
15560.0,1,-0.08913223005081453,baseline
15570.0,4,-0.08801593066255942,baseline
15580.0,3,-0.08838803045864445,baseline
15590.0,1,-0.08913223005081453,baseline
15600.0,4,-0.08801593066255942,baseline
15610.0,1,-0.08913223005081453,baseline
15620.0,1,-0.08913223005081453,baseline
15630.0,3,-0.08838803045864445,baseline
15650.0,1,-0.08913223005081453,baseline
15660.0,6,-0.08727173107038934,baseline
15680.0,6,-0.08727173107038934,baseline
15690.0,11,-0.08541123208996416,baseline
15700.0,1,-0.08913223005081453,baseline
15710.0,1,-0.08913223005081453,baseline
15720.0,4,-0.08801593066255942,baseline
15730.0,3,-0.08838803045864445,baseline
15750.0,3,-0.08838803045864445,baseline
15770.0,1,-0.08913223005081453,baseline
15780.0,3,-0.08838803045864445,baseline
15790.0,46,-0.07238773922698791,baseline
15800.0,20,-0.08206233392519884,baseline
15810.0,8,-0.08652753147821927,baseline
15820.0,3,-0.08838803045864445,baseline
15830.0,1,-0.08913223005081453,baseline
15840.0,5,-0.08764383086647438,baseline
15850.0,2,-0.0887601302547295,baseline
15860.0,1,-0.08913223005081453,baseline
15870.0,170,-0.026247364512443434,baseline
